tournament_id,tournament_name,match_id,match_opponent,match_created_at,point_id,point_seq,point_offense_dir,pass_id,pass_seq,x1,y1,x2,y2,pass_direction,is_turnover,comment,pass_created_at
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,40,3,right,357,6,563.6,134.9,557.0,247.8,left,0,,2026-05-18 20:39:59
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,40,3,right,358,7,557.0,247.8,585.5,164.5,left,0,,2026-05-18 20:40:13
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,40,3,right,359,8,585.5,164.5,536.2,100.9,left,0,,2026-05-18 20:40:26
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,40,3,right,360,9,534.0,99.8,380.5,45.0,left,0,,2026-05-18 20:40:41
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,40,3,right,361,10,380.5,45.0,267.5,42.8,left,0,,2026-05-18 22:19:20
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,40,3,right,362,11,267.5,42.8,123.9,38.4,left,0,,2026-05-18 22:19:21
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,363,1,937.5,280.7,823.5,112.9,left,0,,2026-05-19 06:32:56
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,364,2,823.5,112.9,659.0,21.9,left,0,,2026-05-19 06:33:02
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,365,3,659.0,21.9,512.1,13.2,left,0,,2026-05-19 06:33:04
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,366,4,512.1,13.2,584.4,126.1,left,0,,2026-05-19 06:33:12
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,367,5,584.4,126.1,622.8,228.1,left,1,mechanický zához,2026-05-19 06:33:22
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,368,6,802.6,6.6,876.1,164.5,left,0,,2026-05-19 06:33:46
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,369,7,876.1,164.5,789.5,289.5,left,0,,2026-05-19 06:33:58
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,370,8,789.5,289.5,670.0,248.9,left,0,,2026-05-19 06:34:19
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,371,9,670.0,248.9,602.0,329.0,left,0,,2026-05-19 06:34:23
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,372,10,602.0,329.0,479.2,360.7,left,0,,2026-05-19 06:34:25
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,373,11,479.2,360.7,641.4,334.4,left,0,,2026-05-19 06:34:35
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,374,12,641.4,334.4,515.4,115.1,left,0,,2026-05-19 06:34:39
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,375,13,515.4,115.1,443.0,187.5,left,0,,2026-05-19 06:34:43
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,376,14,443.0,187.5,355.3,218.2,left,0,,2026-05-19 06:34:49
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,377,15,355.3,218.2,321.3,290.6,left,0,,2026-05-19 06:34:50
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,378,16,321.3,290.6,232.5,347.6,left,0,,2026-05-19 06:35:44
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,41,4,right,379,17,232.5,347.6,77.8,25.2,left,0,,2026-05-19 06:35:45
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,42,5,right,380,1,855.3,75.7,821.3,232.5,left,0,,2026-05-19 06:36:23
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,42,5,right,381,2,821.3,232.5,778.5,393.6,left,0,,2026-05-19 06:36:28
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,42,5,right,383,3,778.5,393.6,129.4,75.7,left,1,"Dlouhá, co nebyla vyskaována/visela",2026-05-19 06:36:46
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,384,1,333.3,229.2,328.9,89.9,right,0,,2026-05-19 06:37:44
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,385,2,328.9,89.9,389.3,21.9,right,0,,2026-05-19 06:37:53
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,386,3,389.3,21.9,307.0,150.2,right,0,,2026-05-19 06:37:59
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,387,4,307.0,150.2,324.6,455.0,right,0,,2026-05-19 06:38:02
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,388,5,324.6,455.0,324.6,167.8,right,0,,2026-05-19 06:38:10
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,389,6,324.6,167.8,381.6,327.9,right,0,,2026-05-19 06:38:30
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,390,7,381.6,327.9,391.4,155.7,right,0,,2026-05-19 06:38:34
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,391,8,391.4,155.7,557.0,23.0,right,0,,2026-05-19 06:38:37
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,392,9,557.0,23.0,668.9,30.7,right,0,,2026-05-19 06:38:43
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,394,10,668.9,30.7,571.9,36.2,right,0,,2026-05-19 06:38:50
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,395,11,571.9,36.2,646.5,92.1,right,0,,2026-05-19 06:38:51
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,396,12,646.5,92.1,714.5,21.9,right,0,,2026-05-19 06:38:55
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,399,13,714.5,21.9,670.6,121.7,right,0,,2026-05-19 06:39:07
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,400,14,670.6,121.7,718.9,262.1,right,0,,2026-05-19 06:39:10
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,401,15,718.9,262.1,726.5,91.0,right,0,,2026-05-19 06:39:12
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,43,6,right,402,16,726.5,91.0,942.5,11.0,right,0,,2026-05-19 06:39:18
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,44,7,left,404,1,571.9,12.1,527.0,14.3,left,0,,2026-05-19 06:39:52
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,44,7,left,405,2,527.0,14.3,397.6,364.0,left,0,,2026-05-19 06:39:56
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,44,7,left,406,3,397.6,364.0,192.5,422.2,left,0,,2026-05-19 06:40:01
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,44,7,left,407,4,192.5,422.2,138.8,390.4,left,0,,2026-05-19 06:41:10
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,408,1,148.7,57.0,157.5,209.4,right,0,,2026-05-19 06:41:54
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,409,2,157.5,209.4,180.5,55.9,right,0,,2026-05-19 06:41:56
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,410,3,180.5,55.9,100.4,262.1,right,0,,2026-05-19 06:42:01
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,411,4,100.4,262.1,166.2,394.7,right,0,,2026-05-19 06:42:04
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,412,5,166.2,394.7,227.6,297.2,right,0,,2026-05-19 06:42:05
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,413,6,227.6,297.2,191.4,125.0,right,0,,2026-05-19 06:42:15
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,414,7,191.4,125.0,173.9,348.7,right,0,,2026-05-19 06:42:16
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,415,8,173.9,348.7,196.9,444.1,right,0,,2026-05-19 06:42:20
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,416,9,196.9,444.1,243.0,312.5,right,0,,2026-05-19 06:42:36
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,417,10,243.0,312.5,209.0,262.1,right,0,,2026-05-19 06:43:17
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,418,11,209.0,262.1,267.1,55.9,right,0,,2026-05-19 06:43:18
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,419,12,267.1,55.9,245.2,200.7,right,0,,2026-05-19 06:43:20
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,420,13,245.2,200.7,214.5,341.0,right,0,,2026-05-19 06:43:22
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,421,14,214.5,341.0,182.7,279.6,right,0,,2026-05-19 06:43:31
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,422,15,182.7,279.6,279.2,263.2,right,0,,2026-05-19 06:43:32
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,423,16,279.2,263.2,281.4,224.8,right,0,,2026-05-19 06:43:44
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,424,17,281.4,224.8,416.2,174.3,right,0,,2026-05-19 06:43:45
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,425,18,416.2,174.3,403.1,242.3,right,0,,2026-05-19 06:43:46
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,426,19,403.1,242.3,433.8,119.5,right,0,,2026-05-19 06:43:49
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,427,20,433.8,119.5,384.4,253.3,right,0,,2026-05-19 06:43:54
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,428,21,384.4,253.3,485.3,378.3,right,0,,2026-05-19 06:43:58
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,429,22,485.3,378.3,766.0,424.3,right,0,,2026-05-19 06:44:16
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,430,23,766.0,424.3,644.3,440.8,right,0,,2026-05-19 06:44:48
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,431,24,644.3,440.8,622.4,321.3,right,0,,2026-05-19 06:45:02
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,432,25,622.4,321.3,644.3,162.3,right,0,,2026-05-19 06:45:03
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,45,8,right,434,26,644.3,162.3,672.8,107.5,right,1,misscom,2026-05-19 06:45:22
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,46,9,left,438,1,868.0,184.4,763.8,426.8,left,0,,2026-05-19 06:46:44
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,46,9,left,441,2,763.8,426.8,137.7,215.1,left,1,,2026-05-19 06:46:53
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,47,10,right,442,1,146.9,106.4,298.2,191.9,right,0,,2026-05-19 06:49:32
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,47,10,right,443,2,298.2,191.9,265.3,391.5,right,0,,2026-05-19 06:49:37
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,47,10,right,444,3,265.3,391.5,420.0,402.4,right,0,,2026-05-19 06:49:44
3,Toms Tourney,6,Grut,2026-05-18 20:22:09,47,10,right,445,4,420.0,402.4,365.1,165.6,right,1,Nechycenej přísnej inside,2026-05-19 06:49:52
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,48,1,right,447,1,17.5,228.1,157.9,164.5,right,0,,2026-05-19 11:00:29
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,48,1,right,448,2,157.9,164.5,315.8,37.3,right,0,,2026-05-19 11:00:35
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,48,1,right,449,3,315.8,37.3,458.3,19.8,right,0,,2026-05-19 11:00:53
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,48,1,right,451,4,458.3,19.8,543.9,19.8,right,1,Obrana na upline,2026-05-19 11:02:37
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,48,1,right,452,5,353.1,399.2,310.3,287.3,right,0,,2026-05-19 11:03:12
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,48,1,right,454,6,310.3,287.3,297.1,153.5,right,0,,2026-05-19 11:03:27
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,48,1,right,455,7,297.1,153.5,392.5,51.6,right,0,,2026-05-19 11:03:36
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,48,1,right,457,8,392.5,51.6,958.3,24.1,right,0,,2026-05-19 11:03:47
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,49,2,left,458,1,791.7,402.4,616.2,367.4,left,0,,2026-05-19 11:04:22
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,49,2,left,459,2,616.2,367.4,577.9,210.6,left,0,,2026-05-19 11:04:27
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,49,2,left,460,3,577.9,210.6,553.7,324.6,left,0,,2026-05-19 11:05:01
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,49,2,left,461,4,553.7,324.6,527.4,424.4,left,0,,2026-05-19 11:05:07
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,49,2,left,462,5,527.4,424.4,398.0,399.2,left,0,,2026-05-19 11:05:28
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,49,2,left,463,6,398.0,399.2,322.4,338.8,left,0,,2026-05-19 11:05:40
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,49,2,left,464,7,322.4,338.8,232.4,393.7,left,0,,2026-05-19 11:05:50
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,49,2,left,465,8,232.4,393.7,116.2,381.6,left,0,,2026-05-19 11:05:50
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,50,3,right,466,1,834.4,345.4,711.6,245.6,left,0,,2026-05-19 11:06:18
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,50,3,right,467,2,711.6,245.6,576.8,403.5,left,0,,2026-05-19 11:06:28
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,50,3,right,468,3,576.8,403.5,342.1,390.4,left,0,,2026-05-19 11:06:33
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,50,3,right,469,4,342.1,390.4,433.1,206.2,left,0,,2026-05-19 11:06:40
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,50,3,right,470,5,433.1,206.2,341.0,329.0,left,0,,2026-05-19 11:06:41
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,50,3,right,471,6,341.0,329.0,386.0,116.2,left,0,,2026-05-19 11:06:44
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,50,3,right,472,7,386.0,116.2,274.1,30.7,left,0,,2026-05-19 11:06:54
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,50,3,right,473,8,274.1,30.7,336.6,49.4,left,0,,2026-05-19 11:07:07
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,50,3,right,474,9,336.6,49.4,336.6,173.3,left,0,,2026-05-19 11:07:13
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,50,3,right,475,10,336.6,173.3,270.8,250.0,left,0,,2026-05-19 11:07:23
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,50,3,right,476,11,270.8,250.0,169.9,184.2,left,0,,2026-05-19 11:07:36
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,50,3,right,477,12,169.9,184.2,146.9,286.2,left,0,,2026-05-19 11:07:46
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,51,4,right,478,1,14.2,211.6,139.2,62.5,right,0,,2026-05-19 11:08:27
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,51,4,right,479,2,139.2,62.5,267.5,24.1,right,0,,2026-05-19 11:08:33
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,51,4,right,480,3,267.5,24.1,105.3,219.3,right,0,,2026-05-19 11:08:37
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,51,4,right,481,4,105.3,219.3,172.1,133.8,right,0,,2026-05-19 11:08:40
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,51,4,right,482,5,172.1,133.8,206.1,199.6,right,0,,2026-05-19 11:08:41
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,51,4,right,483,6,206.1,199.6,236.8,72.4,right,0,,2026-05-19 11:08:44
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,51,4,right,484,7,236.8,72.4,143.6,117.3,right,0,,2026-05-19 11:08:52
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,51,4,right,485,8,143.6,117.3,174.3,251.1,right,0,,2026-05-19 11:08:58
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,51,4,right,486,9,174.3,251.1,227.0,371.7,right,1,Obrana z poache,2026-05-19 11:09:22
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,52,5,left,487,1,870.6,302.7,803.7,125.0,left,0,,2026-05-19 11:09:49
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,52,5,left,488,2,803.7,125.0,743.4,379.4,left,0,,2026-05-19 11:10:00
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,52,5,left,489,3,743.4,379.4,498.9,231.4,left,1,Mechanický zához (asi?),2026-05-19 11:10:29
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,53,6,right,490,1,855.3,113.0,815.8,285.1,left,0,,2026-05-19 11:11:27
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,53,6,right,491,2,815.8,285.1,698.5,415.6,left,0,,2026-05-19 11:11:30
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,53,6,right,492,3,698.5,415.6,555.9,267.6,left,0,,2026-05-19 11:11:33
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,53,6,right,493,4,555.9,267.6,549.3,149.1,left,0,,2026-05-19 11:11:35
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,53,6,right,494,5,549.3,149.1,547.2,23.0,left,0,,2026-05-19 11:11:51
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,53,6,right,495,6,547.2,23.0,625.0,108.6,left,0,,2026-05-19 11:11:58
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,53,6,right,496,7,625.0,108.6,468.2,27.4,left,0,,2026-05-19 11:12:02
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,53,6,right,497,8,468.2,27.4,314.7,17.6,left,0,,2026-05-19 11:12:10
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,53,6,right,498,9,314.7,17.6,148.0,18.7,left,0,,2026-05-19 11:12:23
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,54,7,right,500,1,859.7,129.4,788.4,223.7,left,0,,2026-05-19 11:12:50
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,54,7,right,501,2,788.4,223.7,686.4,47.2,left,0,,2026-05-19 11:12:53
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,54,7,right,502,3,686.4,47.2,752.2,246.7,left,0,,2026-05-19 11:12:59
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,54,7,right,504,4,752.2,246.7,501.1,6.6,left,1,mechanický zához,2026-05-19 11:13:46
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,55,8,right,506,1,100.9,275.2,172.1,93.2,right,0,,2026-05-19 11:16:18
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,55,8,right,507,2,172.1,93.2,188.6,310.3,right,0,,2026-05-19 11:16:19
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,55,8,right,508,3,188.6,310.3,427.6,387.1,right,1,Obrana na incut,2026-05-19 11:16:21
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,56,9,left,509,1,779.6,213.8,618.4,35.1,left,0,,2026-05-19 11:17:38
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,56,9,left,510,2,618.4,35.1,487.9,333.4,left,1,mechanický zához na inside na volného,2026-05-19 11:18:01
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,511,1,878.3,277.4,765.4,161.2,left,0,,2026-05-19 11:20:45
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,512,2,765.4,161.2,766.5,46.1,left,0,,2026-05-19 11:20:59
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,513,3,765.4,41.7,634.9,20.9,left,0,,2026-05-19 11:21:05
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,514,4,633.8,21.9,548.2,24.1,left,0,,2026-05-19 11:21:05
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,518,5,552.6,24.1,99.8,38.4,left,1,nevyhraná dlouhá,2026-05-19 11:21:57
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,519,6,777.4,275.2,788.4,137.1,left,0,,2026-05-19 11:22:17
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,520,7,788.4,137.1,798.3,332.3,left,0,,2026-05-19 11:22:24
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,521,8,798.3,332.3,694.1,333.4,left,0,,2026-05-19 11:22:25
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,522,9,694.1,333.4,546.1,334.5,left,0,,2026-05-19 11:22:28
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,523,10,546.1,334.5,634.9,279.6,left,0,,2026-05-19 11:22:32
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,524,11,634.9,279.6,320.2,321.3,left,0,,2026-05-19 11:22:34
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,525,12,320.2,321.3,366.2,129.4,left,0,,2026-05-19 11:22:39
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,526,13,359.6,126.1,298.2,58.1,left,0,,2026-05-19 11:22:41
3,Toms Tourney,7,Iznogood,2026-05-19 11:00:10,57,10,right,527,14,294.9,61.4,153.5,53.7,left,0,,2026-05-19 11:22:45
